Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG
False,False,False,0.0,0.921,0.079,1,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.038,0.764,0.199,3,1
False,False,False,0.123,0.784,0.093,0,1
False,False,False,0.0,0.812,0.188,1,0
False,False,False,0.068,0.932,0.0,1,1
False,False,False,0.0,0.801,0.199,3,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.011,0.933,0.057,3,1
False,False,False,0.0,1.0,0.0,0,1
True,True,False,0.04,0.837,0.123,3,0
False,False,False,0.0,0.749,0.251,2,2
True,False,False,0.012,0.92,0.069,2,1
True,False,False,0.0,0.949,0.051,0,1
False,False,False,0.207,0.705,0.088,1,1
True,False,False,0.036,0.815,0.149,2,1
True,False,False,0.036,0.798,0.166,2,2
True,False,False,0.0,0.605,0.395,4,1
True,False,False,0.019,0.89,0.092,4,1
False,False,False,0.095,0.905,0.0,0,1
True,True,False,0.022,0.874,0.104,1,1
True,False,False,0.0,0.52,0.48,1,0
False,False,False,0.066,0.934,0.0,0,1
True,False,False,0.029,0.734,0.238,2,1
False,True,False,0.202,0.798,0.0,0,1
False,False,False,0.0,0.759,0.241,3,0
False,False,False,0.058,0.816,0.125,1,0
False,False,False,0.0,0.847,0.153,1,0
False,False,False,0.105,0.895,0.0,0,1
True,False,False,0.0,0.746,0.254,3,2
False,False,False,0.081,0.899,0.02,0,0
True,False,False,0.0,0.818,0.182,1,1
False,False,False,0.0,0.876,0.124,0,1
True,False,False,0.0,0.408,0.592,0,0
False,False,False,0.049,0.846,0.105,2,1
True,False,False,0.0,0.79,0.21,5,1
True,True,False,0.027,0.87,0.103,4,2
False,False,False,0.0,0.915,0.085,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,3,1
True,False,False,0.0,0.58,0.42,0,0
False,False,False,0.076,0.657,0.267,0,1
True,False,False,0.0,0.76,0.24,0,1
False,False,False,0.0,0.968,0.032,0,0
False,False,False,0.0,0.784,0.216,2,1
True,False,False,0.074,0.713,0.214,4,3
False,False,False,0.0,0.815,0.185,0,0
False,False,False,0.039,0.768,0.193,2,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.091,0.769,0.14,1,3
False,False,False,0.0,0.876,0.124,0,0
False,False,False,0.029,0.88,0.091,2,2
False,False,False,0.036,0.932,0.031,1,1
False,False,False,0.0,0.918,0.082,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.067,0.741,0.193,1,3
False,False,False,0.111,0.754,0.135,2,3
False,False,False,0.0,0.893,0.107,1,0
False,True,False,0.358,0.457,0.185,0,1
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.604,0.396,0,0
False,False,False,0.0,0.884,0.116,0,0
False,False,False,0.036,0.905,0.059,1,0
False,False,False,0.099,0.709,0.191,0,0
True,False,False,0.0,0.873,0.127,0,0
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.393,0.328,0.279,0,0
True,False,False,0.0,0.84,0.16,1,0
False,False,True,0.018,0.844,0.138,4,0
False,False,False,0.0,0.698,0.302,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.784,0.216,4,2
False,False,False,0.0,0.7,0.3,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.944,0.056,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.888,0.112,1,0
True,False,False,0.0,0.459,0.541,1,0
False,False,False,0.046,0.876,0.078,1,0
True,False,False,0.0,0.713,0.287,2,0
False,False,False,0.0,0.896,0.104,0,2
False,False,False,0.039,0.948,0.012,2,1
True,False,False,0.0,0.859,0.141,2,0
False,False,False,0.0,0.922,0.078,0,0
True,False,False,0.097,0.703,0.2,0,1
False,False,False,0.0,0.932,0.068,1,0
True,False,False,0.0,0.881,0.119,0,0
True,False,False,0.0,0.666,0.334,5,1
True,False,True,0.0,0.884,0.116,1,0
False,False,False,0.0,0.907,0.093,0,0
False,False,False,0.04,0.921,0.039,1,1
True,False,False,0.0,0.919,0.081,0,0
False,False,False,0.0,0.864,0.136,2,0
False,False,False,0.094,0.906,0.0,0,0
False,False,False,0.0,0.924,0.076,0,0
False,False,False,0.163,0.837,0.0,0,1
False,False,False,0.0,0.888,0.112,0,0
False,True,False,0.033,0.907,0.059,0,2
False,False,False,0.023,0.749,0.228,2,2
True,True,False,0.037,0.878,0.085,0,2
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.057,0.943,0.0,0,2
False,False,False,0.084,0.864,0.051,1,5
False,False,False,0.015,0.765,0.22,3,4
False,False,False,0.125,0.833,0.042,0,4
False,False,False,0.109,0.745,0.146,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.0,0.924,0.076,1,0
False,False,True,0.07,0.93,0.0,2,0
True,False,False,0.0,0.866,0.134,4,1
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.0,0.94,0.06,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.518,0.482,0,0
False,True,False,0.0,0.221,0.779,4,0
False,False,False,0.124,0.71,0.167,1,2
False,False,False,0.014,0.89,0.096,6,0
True,False,False,0.0,0.885,0.115,0,0
False,False,True,0.0,1.0,0.0,1,0
False,False,False,0.0,0.88,0.12,0,0
True,False,False,0.0,0.728,0.272,4,2
False,False,False,0.306,0.694,0.0,0,0
True,False,False,0.073,0.716,0.212,6,2
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.056,0.827,0.117,1,3
True,False,False,0.0,0.833,0.167,1,1
True,False,False,0.0,0.674,0.326,0,0
False,False,False,0.018,0.982,0.0,3,1
True,True,False,0.0,0.687,0.313,0,0
True,False,False,0.127,0.709,0.164,3,2
True,True,False,0.0,0.787,0.213,1,0
True,False,False,0.034,0.732,0.234,2,4
False,False,False,0.0,0.836,0.164,0,0
True,False,False,0.0,0.611,0.389,1,0
True,False,False,0.0,0.641,0.359,2,1
True,False,False,0.0,0.935,0.065,4,0
True,False,False,0.011,0.826,0.163,5,3
True,False,False,0.022,0.921,0.057,2,2
False,False,False,0.0,0.977,0.023,1,0
True,True,False,0.021,0.897,0.083,3,1
True,False,False,0.0,0.521,0.479,0,0
True,False,False,0.0,0.904,0.096,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.903,0.097,0,1
False,False,False,0.462,0.538,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.137,0.821,0.042,2,1
False,False,False,0.0,0.824,0.176,0,0
False,True,False,0.091,0.764,0.145,0,1
False,False,False,0.0,0.816,0.184,0,1
True,False,False,0.0,0.819,0.181,0,0
False,False,False,0.0,0.8,0.2,0,0
True,False,False,0.0,0.873,0.127,1,0
False,False,False,0.0,0.791,0.209,0,0
False,False,False,0.0,0.795,0.205,2,0
False,False,False,0.0,1.0,0.0,0,0
True,False,True,0.0,0.967,0.033,1,1
True,False,False,0.0,0.615,0.385,1,0
True,False,False,0.0,0.645,0.355,2,0
True,False,False,0.0,0.486,0.514,1,1
True,False,False,0.0,0.687,0.313,4,0
True,False,False,0.037,0.877,0.087,1,5
False,False,False,0.068,0.752,0.18,3,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.03,0.902,0.068,1,0
True,False,False,0.0,0.825,0.175,2,1
False,False,False,0.134,0.866,0.0,0,0
False,False,False,0.036,0.945,0.019,0,3
True,False,False,0.0,0.867,0.133,1,0
False,False,False,0.059,0.923,0.018,0,1
False,False,False,0.0,0.926,0.074,1,0
False,False,False,0.038,0.806,0.155,1,4
True,False,False,0.0,0.842,0.158,1,0
True,False,False,0.0,0.58,0.42,0,0
True,True,False,0.087,0.838,0.075,1,1
False,False,False,0.0,0.649,0.351,0,0
False,False,False,0.0,0.886,0.114,1,0
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.183,0.584,0.233,0,0
True,False,False,0.0,0.694,0.306,1,0
False,False,False,0.016,0.905,0.079,4,3
True,False,False,0.029,0.845,0.126,1,6
False,False,True,0.037,0.939,0.024,3,1
False,False,False,0.0,0.976,0.024,2,0
True,False,False,0.0,0.932,0.068,1,0
True,False,False,0.0,0.455,0.545,1,0
False,False,False,0.0,0.607,0.393,1,1
True,False,False,0.069,0.69,0.241,4,0
False,True,False,0.086,0.692,0.222,2,6
False,False,False,0.071,0.831,0.098,1,0
False,True,False,0.051,0.781,0.168,4,2
False,False,False,0.0,0.746,0.254,3,0
False,False,False,0.0,0.782,0.218,0,1
False,False,False,0.141,0.766,0.093,1,1
False,False,False,0.0,0.514,0.486,0,1
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.737,0.263,1,0
True,True,False,0.026,0.868,0.106,2,0
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.03,0.97,0.0,1,0
True,False,False,0.0,0.879,0.121,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.032,0.894,0.074,2,1
False,False,False,0.0,0.979,0.021,1,2
False,False,False,0.017,0.79,0.193,1,2
False,False,False,0.16,0.762,0.078,1,3
False,False,False,0.03,0.97,0.0,1,0
True,False,False,0.016,0.844,0.14,2,6
True,False,False,0.029,0.774,0.197,3,2
False,False,False,0.0,0.936,0.064,2,0
True,False,True,0.076,0.894,0.03,4,0
False,False,False,0.0,0.694,0.306,1,1
True,False,False,0.0,0.722,0.278,1,0
False,False,False,0.0,0.82,0.18,2,1
False,False,False,0.0,0.867,0.133,1,0
True,False,False,0.0,0.933,0.067,0,0
True,True,False,0.0,0.836,0.164,3,2
False,False,False,0.042,0.908,0.049,2,5
False,False,False,0.101,0.75,0.149,4,2
False,False,False,0.064,0.86,0.076,6,3
False,False,False,0.0,0.918,0.082,3,0
False,False,False,0.029,0.971,0.0,1,0
True,False,False,0.064,0.621,0.315,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.16,0.756,0.084,1,1
False,False,False,0.032,0.872,0.096,1,0
True,False,True,0.112,0.832,0.056,2,4
False,False,False,0.0,0.759,0.241,0,1
False,False,True,0.015,0.957,0.028,2,2
True,False,False,0.024,0.856,0.12,4,5
True,False,True,0.1,0.811,0.089,4,5
False,True,False,0.055,0.945,0.0,1,1
False,False,False,0.0,0.931,0.069,0,0
True,False,False,0.172,0.626,0.202,0,0
False,True,False,0.085,0.775,0.139,1,0
True,False,False,0.058,0.812,0.129,2,0
False,False,False,0.062,0.7,0.237,2,2
False,False,False,0.031,0.818,0.15,3,0
False,False,False,0.0,0.728,0.272,1,0
False,False,False,0.053,0.867,0.08,4,1
False,True,False,0.0,0.972,0.028,1,1
False,False,False,0.028,0.903,0.069,1,0
False,True,False,0.061,0.909,0.03,1,0
False,False,False,0.0,0.924,0.076,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.048,0.792,0.16,1,1
False,False,False,0.12,0.68,0.2,4,3
False,False,False,0.0,0.957,0.043,1,0
False,False,False,0.0,0.957,0.043,1,0
False,False,False,0.0,0.859,0.141,2,0
False,False,False,0.092,0.908,0.0,1,3
True,False,False,0.0,0.947,0.053,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.033,0.758,0.209,2,1
False,False,True,0.069,0.873,0.059,0,0
False,False,False,0.196,0.676,0.128,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.909,0.091,0,0
False,False,False,0.165,0.609,0.226,0,0
True,False,False,0.0,0.526,0.474,0,0
False,False,False,0.084,0.855,0.061,2,2
True,False,False,0.05,0.76,0.19,2,1
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.055,0.911,0.034,2,2
False,False,False,0.077,0.907,0.016,0,3
False,False,False,0.013,0.828,0.159,4,2
False,False,False,0.078,0.805,0.118,1,1
False,False,False,0.052,0.921,0.027,2,0
False,False,False,0.049,0.848,0.103,2,0
True,False,False,0.044,0.86,0.096,5,1
True,False,False,0.033,0.917,0.049,1,0
True,False,False,0.0,0.782,0.218,3,0
True,False,False,0.0,0.809,0.191,1,0
True,False,False,0.0,0.938,0.062,1,0
True,True,False,0.067,0.616,0.317,0,1
True,False,False,0.0,0.57,0.43,3,0
False,True,False,0.0,0.313,0.687,0,0
False,False,False,0.0,0.797,0.203,0,0
False,False,False,0.082,0.918,0.0,0,0
False,False,False,0.0,0.625,0.375,1,0
True,False,False,0.0,0.759,0.241,1,0
False,False,False,0.137,0.646,0.217,1,1
True,True,True,0.018,0.854,0.128,4,0
True,False,False,0.0,0.865,0.135,2,2
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,0.788,0.212,3,0
False,True,False,0.021,0.825,0.154,3,3
False,False,False,0.107,0.859,0.034,0,2
False,False,False,0.0,0.924,0.076,0,0
True,False,False,0.0,0.697,0.303,2,1
False,False,True,0.078,0.922,0.0,1,0
True,False,False,0.127,0.669,0.204,1,2
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.0,0.833,0.167,0,0
True,True,False,0.0,0.711,0.289,2,0
True,False,False,0.0,0.667,0.333,0,0
False,False,False,0.141,0.828,0.031,4,4
False,False,False,0.0,0.818,0.182,4,1
True,True,False,0.136,0.783,0.08,5,3
False,False,False,0.033,0.928,0.039,1,0
True,False,False,0.03,0.769,0.201,2,1
False,False,False,0.0,0.895,0.105,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.928,0.072,0,0
False,False,False,0.0,0.885,0.115,1,0
False,False,False,0.068,0.892,0.04,0,0
False,False,False,0.025,0.924,0.051,1,0
False,True,False,0.0,1.0,0.0,0,0
True,False,False,0.067,0.764,0.17,1,2
False,False,False,0.0,0.933,0.067,1,0
False,True,False,0.04,0.904,0.057,2,0
False,False,False,0.0,0.815,0.185,1,0
False,False,False,0.0,0.785,0.215,0,0
False,False,False,0.098,0.837,0.065,1,0
False,False,False,0.0,0.633,0.367,0,2
False,False,False,0.0,0.762,0.238,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.089,0.861,0.05,0,2
False,False,False,0.059,0.833,0.108,0,1
False,False,False,0.112,0.79,0.098,4,0
True,False,True,0.028,0.807,0.164,5,5
False,False,False,0.179,0.397,0.424,1,2
True,False,False,0.0,0.923,0.077,1,2
False,False,False,0.457,0.543,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.796,0.204,1,0
False,False,False,0.0,1.0,0.0,0,1
True,False,False,0.097,0.668,0.235,2,1
False,False,False,0.0,0.924,0.076,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.063,0.925,0.012,1,4
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.021,0.903,0.076,5,3
True,False,False,0.048,0.726,0.225,1,0
True,False,False,0.044,0.905,0.051,0,0
False,False,False,0.147,0.853,0.0,0,1
False,False,False,0.02,0.953,0.027,3,1
False,True,False,0.144,0.856,0.0,0,0
False,False,False,0.054,0.898,0.048,1,4
False,False,False,0.017,0.964,0.019,2,1
False,True,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.441,0.559,0,0
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.0,0.787,0.213,0,1
False,False,False,0.0,0.934,0.066,1,0
True,True,False,0.0,0.518,0.482,1,0
True,False,False,0.0,0.526,0.474,2,1
True,False,False,0.076,0.511,0.413,4,1
True,False,False,0.0,0.522,0.478,2,0
True,False,False,0.072,0.836,0.092,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.034,0.669,0.297,2,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.083,0.743,0.174,0,0
True,False,False,0.0,0.773,0.227,3,2
False,False,False,0.201,0.739,0.059,0,4
False,False,False,0.0,0.967,0.033,2,1
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.264,0.736,0,0
False,True,False,0.033,0.868,0.099,2,0
False,False,False,0.11,0.742,0.148,2,2
False,False,False,0.03,0.938,0.032,0,0
True,False,False,0.0,0.776,0.224,1,0
False,False,False,0.104,0.755,0.142,0,1
False,True,False,0.0,0.8,0.2,4,1
True,False,False,0.108,0.558,0.335,0,1
False,False,True,0.0,0.96,0.04,2,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.055,0.823,0.122,4,0
False,False,False,0.028,0.948,0.024,1,0
False,False,False,0.067,0.926,0.007,3,3
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.973,0.027,0,0
False,False,False,0.0,0.901,0.099,2,0
True,True,False,0.0,0.851,0.149,6,1
True,False,False,0.0,0.504,0.496,1,0
False,False,False,0.163,0.837,0.0,0,1
True,False,False,0.0,0.783,0.217,1,1
True,True,True,0.135,0.713,0.153,2,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.066,0.904,0.029,3,1
False,False,False,0.0,0.921,0.079,3,0
True,False,False,0.0,0.771,0.229,3,0
True,False,False,0.0,0.744,0.256,0,0
False,False,False,0.0,0.759,0.241,2,2
False,False,False,0.0,0.781,0.219,0,1
True,False,False,0.061,0.812,0.127,3,3
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.193,0.643,0.164,0,1
False,False,False,0.0,0.803,0.197,0,0
False,False,False,0.059,0.777,0.164,3,3
False,False,False,0.213,0.669,0.119,0,1
False,True,False,0.288,0.546,0.167,0,1
True,False,False,0.0,0.806,0.194,0,2
False,False,False,0.0,1.0,0.0,2,0
False,False,False,0.0,0.967,0.033,1,1
True,True,False,0.0,0.463,0.537,0,0
False,False,False,0.0,0.714,0.286,2,0
True,False,False,0.065,0.875,0.06,0,2
False,False,False,0.0,0.789,0.211,2,0
False,False,False,0.144,0.784,0.072,0,0
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.076,0.819,0.105,1,0
False,False,False,0.0,0.833,0.167,1,1
True,False,False,0.0,0.508,0.492,1,0
True,False,False,0.0,0.504,0.496,1,0
False,False,False,0.0,0.854,0.146,0,0
True,False,False,0.069,0.751,0.18,2,3
False,False,False,0.107,0.893,0.0,3,2
False,False,False,0.083,0.86,0.057,0,2
True,False,False,0.0,0.863,0.137,0,1
True,False,False,0.027,0.855,0.119,3,1
False,False,False,0.0,0.914,0.086,2,0
False,False,True,0.0,0.885,0.115,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.903,0.097,2,0
False,False,False,0.636,0.364,0.0,0,1
True,True,False,0.048,0.799,0.153,2,0
True,True,False,0.058,0.707,0.235,0,1
False,False,False,0.18,0.82,0.0,0,0
False,False,True,0.0,0.899,0.101,1,0
False,False,False,0.007,0.925,0.068,0,1
False,False,False,0.113,0.844,0.043,3,0
True,False,False,0.0,0.818,0.182,0,1
False,False,False,0.0,0.779,0.221,1,0
False,True,True,0.0,0.898,0.102,1,0
True,False,False,0.011,0.843,0.145,2,3
False,False,False,0.0,0.747,0.253,0,0
True,False,False,0.0,0.731,0.269,2,2
True,False,False,0.0,0.871,0.129,1,0
False,False,False,0.0,0.889,0.111,1,0
True,False,False,0.081,0.777,0.142,3,4
True,False,False,0.027,0.837,0.136,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.02,0.911,0.07,4,1
False,False,False,0.0,1.0,0.0,0,2
True,False,False,0.0,0.827,0.173,2,1
False,True,False,0.0,0.891,0.109,0,1
False,False,False,0.0,0.83,0.17,1,1
True,False,False,0.0,0.707,0.293,1,0
False,False,False,0.029,0.921,0.05,1,1
True,False,False,0.0,0.749,0.251,1,1
True,False,False,0.057,0.882,0.061,2,0
False,False,False,0.0,1.0,0.0,0,1
True,False,False,0.0,0.606,0.394,0,0
False,False,False,0.0,0.25,0.75,1,0
True,False,False,0.073,0.802,0.124,4,1
False,False,False,0.0,0.894,0.106,2,0
False,False,False,0.053,0.891,0.056,1,2
True,True,False,0.0,0.862,0.138,0,0
False,False,False,0.0,0.711,0.289,1,0
False,False,False,0.0,1.0,0.0,1,1
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.0,0.64,0.36,1,0
False,False,False,0.0,0.185,0.815,1,0
False,False,False,0.058,0.837,0.105,2,1
False,False,False,0.0,0.948,0.052,2,0
False,False,False,0.0,0.755,0.245,0,0
False,False,False,0.055,0.945,0.0,0,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.415,0.585,4,0
False,False,False,0.087,0.781,0.131,1,0
True,False,False,0.0,0.636,0.364,3,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.069,0.848,0.084,1,0
False,False,False,0.0,0.847,0.153,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.87,0.13,0,0
False,False,False,0.103,0.897,0.0,0,0
False,False,False,0.065,0.935,0.0,1,0
False,False,False,0.042,0.811,0.147,6,7
False,False,False,0.095,0.905,0.0,1,0
True,True,False,0.0,0.764,0.236,0,0
False,False,False,0.0,0.25,0.75,1,0
False,True,False,0.104,0.804,0.092,0,0
True,False,False,0.062,0.752,0.187,4,0
True,False,False,0.0,0.545,0.455,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.018,0.777,0.204,2,1
False,False,True,0.214,0.786,0.0,0,0
False,True,False,0.0,0.675,0.325,2,0
True,False,False,0.0,0.789,0.211,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.058,0.898,0.044,1,1
True,False,False,0.0,0.736,0.264,6,2
False,False,False,0.0,0.875,0.125,0,0
True,False,True,0.0,0.845,0.155,1,0
False,False,False,0.089,0.911,0.0,3,3
False,False,False,0.03,0.826,0.144,2,3
False,False,False,0.029,0.944,0.027,0,2
True,False,True,0.0,0.864,0.136,2,0
False,False,True,0.0,0.938,0.062,1,2
False,False,False,0.12,0.861,0.019,5,4
True,False,False,0.03,0.922,0.048,2,2
True,False,False,0.014,0.873,0.113,4,3
False,False,False,0.181,0.819,0.0,1,1
False,False,False,0.187,0.813,0.0,0,3
False,False,False,0.258,0.742,0.0,0,1
True,True,False,0.041,0.813,0.146,2,1
False,False,False,0.11,0.694,0.196,2,2
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.0,0.905,0.095,0,0
True,True,True,0.0,0.926,0.074,1,1
False,False,False,0.03,0.843,0.126,1,0
False,True,False,0.02,0.855,0.125,1,1
True,False,False,0.0,0.777,0.223,2,0
False,False,True,0.06,0.864,0.076,3,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.086,0.793,0.12,1,0
True,False,False,0.0,0.702,0.298,1,2
True,False,True,0.104,0.734,0.162,5,2
False,False,False,0.0,0.786,0.214,1,0
False,False,False,0.029,0.861,0.11,1,0
False,False,False,0.0,0.83,0.17,1,0
True,False,False,0.23,0.61,0.16,0,2
False,False,False,0.0,0.597,0.403,1,0
True,False,False,0.0,0.853,0.147,2,0
True,False,False,0.0,0.58,0.42,0,0
False,False,False,0.0,0.867,0.133,0,0
False,False,False,0.081,0.752,0.167,3,7
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.077,0.688,0.234,1,3
True,False,False,0.016,0.839,0.146,5,0
True,False,False,0.0,0.71,0.29,2,0
False,True,False,0.031,0.843,0.126,5,1
True,False,False,0.0,0.823,0.177,2,1
False,False,False,0.129,0.848,0.022,1,2
True,False,False,0.0,0.808,0.192,1,0
True,False,False,0.0,0.858,0.142,2,2
True,False,False,0.075,0.839,0.087,0,0
False,False,False,0.0,0.913,0.087,1,0
False,False,False,0.116,0.802,0.082,3,5
True,False,False,0.0,0.821,0.179,5,0
False,False,False,0.0,0.922,0.078,5,0
False,False,False,0.225,0.727,0.048,0,3
True,False,False,0.021,0.813,0.165,3,4
True,False,False,0.151,0.742,0.106,1,7
False,False,False,0.0,0.907,0.093,0,2
False,False,False,0.078,0.839,0.083,2,2
False,False,False,0.0,0.853,0.147,2,0
False,False,True,0.0,1.0,0.0,1,0
False,False,False,0.0,0.87,0.13,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.057,0.801,0.141,1,0
False,False,False,0.052,0.808,0.14,0,2
False,False,False,0.014,0.89,0.096,6,0
True,False,False,0.015,0.92,0.066,1,2
False,False,False,0.0,0.789,0.211,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.878,0.122,1,0
False,False,False,0.183,0.757,0.06,1,2
False,False,False,0.0,1.0,0.0,3,1
True,True,False,0.122,0.787,0.092,0,1
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.008,0.806,0.185,5,3
False,False,False,0.0,1.0,0.0,0,0
True,True,False,0.135,0.713,0.152,4,1
False,False,False,0.0,0.84,0.16,5,3
False,False,False,0.065,0.935,0.0,1,1
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.014,0.902,0.084,3,0
True,False,False,0.0,0.707,0.293,0,0
False,False,False,0.0,0.25,0.75,1,0
False,True,False,0.091,0.842,0.067,1,3
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.854,0.146,0,0
False,False,False,0.12,0.679,0.202,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.948,0.052,2,0
False,False,False,0.0,1.0,0.0,1,0
True,True,False,0.0,0.783,0.217,3,1
False,True,False,0.0,0.949,0.051,2,0
False,False,True,0.0,0.973,0.027,1,0
True,False,False,0.029,0.872,0.099,1,1
False,False,False,0.105,0.895,0.0,0,0
False,False,False,0.0,0.836,0.164,2,0
True,False,False,0.107,0.661,0.231,1,1
False,False,False,0.06,0.757,0.183,0,2
False,False,False,0.0,0.757,0.243,2,0
False,False,False,0.151,0.849,0.0,1,1
False,False,False,0.057,0.817,0.126,0,1
True,False,False,0.0,0.0,1.0,0,0
False,False,False,0.049,0.841,0.109,6,2
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.1,0.659,0.241,1,2
True,True,False,0.0,0.899,0.101,2,0
False,False,False,0.045,0.913,0.043,1,0
True,False,False,0.0,0.806,0.194,1,1
True,False,False,0.0,0.873,0.127,0,0
True,True,False,0.0,0.868,0.132,3,0
False,False,False,0.0,0.923,0.077,1,0
True,True,False,0.0,0.741,0.259,0,0
False,True,False,0.233,0.646,0.121,2,1
False,False,False,0.319,0.556,0.125,0,1
False,True,False,0.075,0.882,0.043,1,2
False,True,True,0.009,0.83,0.161,4,1
True,True,True,0.076,0.885,0.039,0,1
True,True,False,0.0,0.768,0.232,6,1
True,False,False,0.0,0.866,0.134,0,0
False,False,False,0.0,0.877,0.123,0,0
True,False,False,0.0,0.885,0.115,0,0
False,False,False,0.0,0.649,0.351,0,0
True,False,False,0.022,0.905,0.072,4,0
False,False,False,0.0,0.599,0.401,2,1
False,False,False,0.0,0.873,0.127,2,0
False,False,False,0.135,0.865,0.0,2,0
False,False,False,0.0,0.847,0.153,2,0
True,False,False,0.0,0.806,0.194,0,0
True,False,False,0.116,0.805,0.079,0,0
False,False,False,0.0,1.0,0.0,1,1
False,False,False,0.077,0.923,0.0,1,2
False,False,False,0.0,0.824,0.176,0,1
False,False,False,0.216,0.784,0.0,1,1
False,False,False,0.0,1.0,0.0,1,1
True,False,False,0.0,0.898,0.102,0,1
